VERSION 20070824
PCIDEV 0000 80861237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
PCIDEV 0008 80867000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
PCIDEV 0009 80867010 0 1f0 3f6 170 376 c041 0 0 8 0 8 0 10 0 0 ata_piix
PCIDEV 000b 80867113 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
PCIDEV 0010 1af41050 a fe000008 0 fe80000c 0 febb0000 0 c0002 800000 0 4000 0 1000 0 20000 virtio-pci
W 4 117.016286 6 0x14c2401c0 0x4c0fc3 0x0 0
W 4 117.016288 6 0x14c2401c8 0x4c0fc3 0x0 0
W 4 117.016291 6 0x14c2401d0 0x4c0fc3 0x0 0
W 4 117.016294 6 0x14c2401d8 0x4c0fc3 0x0 0
W 4 117.016296 6 0x14c2401e0 0x4c0fc3 0x0 0
W 4 117.016299 6 0x14c2401e8 0x4c0fc3 0x0 0
W 4 117.016302 6 0x14c2401f0 0x4c0fc3 0x0 0
W 4 117.016304 6 0x14c2401f8 0x4c0fc3 0x0 0
W 4 117.016307 6 0x14c240200 0x4c0fc3 0x0 0
W 4 117.016310 6 0x14c240208 0x4c0fc3 0x0 0
W 4 117.016313 6 0x14c240210 0x4c0fc3 0x0 0
W 4 117.016315 6 0x14c240218 0x4c0fc3 0x0 0
W 4 117.016318 6 0x14c240220 0x4c0fc3 0x0 0
W 4 117.016321 6 0x14c240228 0x4c0fc3 0x0 0
W 4 117.016323 6 0x14c240230 0x4c0fc3 0x0 0
W 4 117.016326 6 0x14c240238 0x4c0fc3 0x0 0
W 4 117.016329 6 0x14c240240 0x4c0fc3 0x0 0
W 4 117.016331 6 0x14c240248 0x4c0fc3 0x0 0
W 4 117.016334 6 0x14c240250 0x4c0fc3 0x0 0
W 4 117.016337 6 0x14c240258 0x4c0fc3 0x0 0
W 4 117.016339 6 0x14c240260 0x4c0fc3 0x0 0
W 4 117.016342 6 0x14c240268 0x4c0fc3 0x0 0
W 4 117.016345 6 0x14c240270 0x4c0fc3 0x0 0
W 4 117.016347 6 0x14c240278 0x4c0fc3 0x0 0
W 4 117.016350 6 0x14c240280 0x4c0fc3 0x0 0
W 4 117.016353 6 0x14c240288 0x4c0fc3 0x0 0
W 4 117.016355 6 0x14c240290 0x4c0fc3 0x0 0
W 4 117.016358 6 0x14c240298 0x4c0fc3 0x0 0
W 4 117.016361 6 0x14c2402a0 0x4c0fc3 0x0 0
W 4 117.016363 6 0x14c2402a8 0x4c0fc3 0x0 0
W 4 117.016366 6 0x14c2402b0 0x4c0fc3 0x0 0
W 4 117.016369 6 0x14c2402b8 0x4c0fc3 0x0 0
W 4 117.016372 6 0x14c2402c0 0x4c0fc3 0x0 0
W 4 117.016374 6 0x14c2402c8 0x4c0fc3 0x0 0
W 4 117.016377 6 0x14c2402d0 0x4c0fc3 0x0 0
W 4 117.016380 6 0x14c2402d8 0x4c0fc3 0x0 0
W 4 117.016382 6 0x14c2402e0 0x4c0fc3 0x0 0
W 4 117.016385 6 0x14c2402e8 0x4c0fc3 0x0 0
W 4 117.016388 6 0x14c2402f0 0x4c0fc3 0x0 0
W 4 117.016390 6 0x14c2402f8 0x4c0fc3 0x0 0
W 4 117.016393 6 0x14c240300 0x4c0fc3 0x0 0
W 4 117.016396 6 0x14c240308 0x4c0fc3 0x0 0
W 4 117.016401 6 0x14c240310 0x4c0fc3 0x0 0
W 4 117.016412 6 0x14c240318 0x4c0fc3 0x0 0
W 4 117.016414 6 0x14c240320 0x4c0fc3 0x0 0
W 4 117.016417 6 0x14c240328 0x4c0fc3 0x0 0
W 4 117.016420 6 0x14c240330 0x4c0fc3 0x0 0
W 4 117.016422 6 0x14c240338 0x4c0fc3 0x0 0
W 4 117.016425 6 0x14c240340 0x4c0fc3 0x0 0
W 4 117.016428 6 0x14c240348 0x4c0fc3 0x0 0
W 4 117.016431 6 0x14c240350 0x4c0fc3 0x0 0
W 4 117.016433 6 0x14c240358 0x4c0fc3 0x0 0
W 4 117.016436 6 0x14c240360 0x4c0fc3 0x0 0
W 4 117.016439 6 0x14c240368 0x4c0fc3 0x0 0
W 4 117.016441 6 0x14c240370 0x4c0fc3 0x0 0
W 4 117.016444 6 0x14c240378 0x4c0fc3 0x0 0
W 4 117.016447 6 0x14c240380 0x4c0fc3 0x0 0
W 4 117.016449 6 0x14c240388 0x4c0fc3 0x0 0
W 4 117.016452 6 0x14c240390 0x4c0fc3 0x0 0
W 4 117.016455 6 0x14c240398 0x4c0fc3 0x0 0
W 4 117.016457 6 0x14c2403a0 0x4c0fc3 0x0 0
W 4 117.016460 6 0x14c2403a8 0x4c0fc3 0x0 0
W 4 117.016463 6 0x14c2403b0 0x4c0fc3 0x0 0
W 4 117.016465 6 0x14c2403b8 0x4c0fc3 0x0 0
W 4 117.016468 6 0x14c2403c0 0x4c0fc3 0x0 0
W 4 117.016471 6 0x14c2403c8 0x4c0fc3 0x0 0
W 4 117.016474 6 0x14c2403d0 0x4c0fc3 0x0 0
W 4 117.016476 6 0x14c2403d8 0x4c0fc3 0x0 0
W 4 117.016479 6 0x14c2403e0 0x4c0fc3 0x0 0
W 4 117.016482 6 0x14c2403e8 0x4c0fc3 0x0 0
W 4 117.016484 6 0x14c2403f0 0x4c0fc3 0x0 0
W 4 117.016487 6 0x14c2403f8 0x4c0fc3 0x0 0
W 4 117.016490 6 0x14c240400 0x4c0fc3 0x0 0
W 4 117.016492 6 0x14c240408 0x4c0fc3 0x0 0
W 4 117.016495 6 0x14c240410 0x4c0fc3 0x0 0
W 4 117.016498 6 0x14c240418 0x4c0fc3 0x0 0
W 4 117.016500 6 0x14c240420 0x4c0fc3 0x0 0
W 4 117.016503 6 0x14c240428 0x4c0fc3 0x0 0
W 4 117.016506 6 0x14c240430 0x4c0fc3 0x0 0
W 4 117.016508 6 0x14c240438 0x4c0fc3 0x0 0
W 4 117.016511 6 0x14c240440 0x4c0fc3 0x0 0
W 4 117.016514 6 0x14c240448 0x4c0fc3 0x0 0
W 4 117.016517 6 0x14c240450 0x4c0fc3 0x0 0
W 4 117.016519 6 0x14c240458 0x4c0fc3 0x0 0
W 4 117.016522 6 0x14c240460 0x4c0fc3 0x0 0
W 4 117.016525 6 0x14c240468 0x4c0fc3 0x0 0
W 4 117.016527 6 0x14c240470 0x4c0fc3 0x0 0
W 4 117.016530 6 0x14c240478 0x4c0fc3 0x0 0
W 4 117.016533 6 0x14c240480 0x4c0fc3 0x0 0
W 4 117.016535 6 0x14c240488 0x4c0fc3 0x0 0
W 4 117.016538 6 0x14c240490 0x4c0fc3 0x0 0
W 4 117.016541 6 0x14c240498 0x4c0fc3 0x0 0
W 4 117.016543 6 0x14c2404a0 0x4c0fc3 0x0 0
W 4 117.016546 6 0x14c2404a8 0x4c0fc3 0x0 0
W 4 117.016549 6 0x14c2404b0 0x4c0fc3 0x0 0
W 4 117.016551 6 0x14c2404b8 0x4c0fc3 0x0 0
W 4 117.016554 6 0x14c2404c0 0x4c0fc3 0x0 0
W 4 117.016557 6 0x14c2404c8 0x4c0fc3 0x0 0
W 4 117.016559 6 0x14c2404d0 0x4c0fc3 0x0 0
W 4 117.016562 6 0x14c2404d8 0x4c0fc3 0x0 0
W 4 117.016565 6 0x14c2404e0 0x4c0fc3 0x0 0
W 4 117.016567 6 0x14c2404e8 0x4c0fc3 0x0 0
W 4 117.016570 6 0x14c2404f0 0x4c0fc3 0x0 0
W 4 117.016573 6 0x14c2404f8 0x4c0fc3 0x0 0
W 4 117.016576 6 0x14c240500 0x4c0fc3 0x0 0
W 4 117.016578 6 0x14c240508 0x4c0fc3 0x0 0
W 4 117.016581 6 0x14c240510 0x4c0fc3 0x0 0
W 4 117.016584 6 0x14c240518 0x4c0fc3 0x0 0
W 4 117.016586 6 0x14c240520 0x4c0fc3 0x0 0
W 4 117.016589 6 0x14c240528 0x4c0fc3 0x0 0
W 4 117.016592 6 0x14c240530 0x4c0fc3 0x0 0
W 4 117.016594 6 0x14c240538 0x4c0fc3 0x0 0
W 4 117.016597 6 0x14c240540 0x4c0fc3 0x0 0
W 4 117.016600 6 0x14c240548 0x4c0fc3 0x0 0
W 4 117.016603 6 0x14c240550 0x4c0fc3 0x0 0
W 4 117.016605 6 0x14c240558 0x4c0fc3 0x0 0
W 4 117.016608 6 0x14c240560 0x4c0fc3 0x0 0
W 4 117.016611 6 0x14c240568 0x4c0fc3 0x0 0
W 4 117.016613 6 0x14c240570 0x4c0fc3 0x0 0
W 4 117.016616 6 0x14c240578 0x4c0fc3 0x0 0
W 4 117.016619 6 0x14c240580 0x4c0fc3 0x0 0
W 4 117.016621 6 0x14c240588 0x4c0fc3 0x0 0
W 4 117.016624 6 0x14c240590 0x4c0fc3 0x0 0
W 4 117.016627 6 0x14c240598 0x4c0fc3 0x0 0
W 4 117.016629 6 0x14c2405a0 0x4c0fc3 0x0 0
W 4 117.016632 6 0x14c2405a8 0x4c0fc3 0x0 0
W 4 117.016635 6 0x14c2405b0 0x4c0fc3 0x0 0
W 4 117.016637 6 0x14c2405b8 0x4c0fc3 0x0 0
W 4 117.016640 6 0x14c2405c0 0x4c0fc3 0x0 0
W 4 117.016643 6 0x14c2405c8 0x4c0fc3 0x0 0
W 4 117.016646 6 0x14c2405d0 0x4c0fc3 0x0 0
W 4 117.016648 6 0x14c2405d8 0x4c0fc3 0x0 0
W 4 117.016651 6 0x14c2405e0 0x4c0fc3 0x0 0
W 4 117.016654 6 0x14c2405e8 0x4c0fc3 0x0 0
W 4 117.016656 6 0x14c2405f0 0x4c0fc3 0x0 0
W 4 117.016659 6 0x14c2405f8 0x4c0fc3 0x0 0
W 4 117.016662 6 0x14c240600 0x4c0fc3 0x0 0
W 4 117.016664 6 0x14c240608 0x4c0fc3 0x0 0
W 4 117.016667 6 0x14c240610 0x4c0fc3 0x0 0
W 4 117.016670 6 0x14c240618 0x4c0fc3 0x0 0
W 4 117.016672 6 0x14c240620 0x4c0fc3 0x0 0
W 4 117.016675 6 0x14c240628 0x4c0fc3 0x0 0
W 4 117.016678 6 0x14c240630 0x4c0fc3 0x0 0
W 4 117.016680 6 0x14c240638 0x4c0fc3 0x0 0
W 4 117.016683 6 0x14c240640 0x4c0fc3 0x0 0
W 4 117.016686 6 0x14c240648 0x4c0fc3 0x0 0
W 4 117.016688 6 0x14c240650 0x4c0fc3 0x0 0
W 4 117.016691 6 0x14c240658 0x4c0fc3 0x0 0
W 4 117.016694 6 0x14c240660 0x4c0fc3 0x0 0
W 4 117.016696 6 0x14c240668 0x4c0fc3 0x0 0
W 4 117.016699 6 0x14c240670 0x4c0fc3 0x0 0
W 4 117.016702 6 0x14c240678 0x4c0fc3 0x0 0
W 4 117.016705 6 0x14c240680 0x4c0fc3 0x0 0
W 4 117.016707 6 0x14c240688 0x4c0fc3 0x0 0
W 4 117.016710 6 0x14c240690 0x4c0fc3 0x0 0
W 4 117.016713 6 0x14c240698 0x4c0fc3 0x0 0
W 4 117.016715 6 0x14c2406a0 0x4c0fc3 0x0 0
W 4 117.016718 6 0x14c2406a8 0x4c0fc3 0x0 0
W 4 117.016721 6 0x14c2406b0 0x4c0fc3 0x0 0
W 4 117.016723 6 0x14c2406b8 0x4c0fc3 0x0 0
W 4 117.016726 6 0x14c2406c0 0x4c0fc3 0x0 0
W 4 117.016729 6 0x14c2406c8 0x4c0fc3 0x0 0
W 4 117.016731 6 0x14c2406d0 0x4c0fc3 0x0 0
W 4 117.016734 6 0x14c2406d8 0x4c0fc3 0x0 0
W 4 117.016737 6 0x14c2406e0 0x4c0fc3 0x0 0
W 4 117.016739 6 0x14c2406e8 0x4c0fc3 0x0 0
W 4 117.016742 6 0x14c2406f0 0x4c0fc3 0x0 0
W 4 117.016745 6 0x14c2406f8 0x4c0fc3 0x0 0
W 4 117.016747 6 0x14c240700 0x4c0fc3 0x0 0
W 4 117.016750 6 0x14c240708 0x4c0fc3 0x0 0
W 4 117.016753 6 0x14c240710 0x4c0fc3 0x0 0
W 4 117.016756 6 0x14c240718 0x4c0fc3 0x0 0
W 4 117.016758 6 0x14c240720 0x4c0fc3 0x0 0
W 4 117.016761 6 0x14c240728 0x4c0fc3 0x0 0
W 4 117.016764 6 0x14c240730 0x4c0fc3 0x0 0
W 4 117.016766 6 0x14c240738 0x4c0fc3 0x0 0
W 4 117.016769 6 0x14c240740 0x4c0fc3 0x0 0
W 4 117.016772 6 0x14c240748 0x4c0fc3 0x0 0
W 4 117.016774 6 0x14c240750 0x4c0fc3 0x0 0
W 4 117.016777 6 0x14c240758 0x4c0fc3 0x0 0
W 4 117.016780 6 0x14c240760 0x4c0fc3 0x0 0
W 4 117.016782 6 0x14c240768 0x4c0fc3 0x0 0
W 4 117.016785 6 0x14c240770 0x4c0fc3 0x0 0
W 4 117.016788 6 0x14c240778 0x4c0fc3 0x0 0
W 4 117.016790 6 0x14c240780 0x4c0fc3 0x0 0
W 4 117.016793 6 0x14c240788 0x4c0fc3 0x0 0
W 4 117.016796 6 0x14c240790 0x4c0fc3 0x0 0
W 4 117.016799 6 0x14c240798 0x4c0fc3 0x0 0
W 4 117.016801 6 0x14c2407a0 0x4c0fc3 0x0 0
W 4 117.016804 6 0x14c2407a8 0x4c0fc3 0x0 0
W 4 117.016807 6 0x14c2407b0 0x4c0fc3 0x0 0
W 4 117.016809 6 0x14c2407b8 0x4c0fc3 0x0 0
W 4 117.016812 6 0x14c2407c0 0x4c0fc3 0x0 0
W 4 117.016815 6 0x14c2407c8 0x4c0fc3 0x0 0
W 4 117.016817 6 0x14c2407d0 0x4c0fc3 0x0 0
W 4 117.016820 6 0x14c2407d8 0x4c0fc3 0x0 0
W 4 117.016823 6 0x14c2407e0 0x4c0fc3 0x0 0
W 4 117.016825 6 0x14c2407e8 0x4c0fc3 0x0 0
W 4 117.016828 6 0x14c2407f0 0x4c0fc3 0x0 0
W 4 117.016831 6 0x14c2407f8 0x4c0fc3 0x0 0
W 4 117.016833 6 0x14c240800 0x4c0fc3 0x0 0
W 4 117.016836 6 0x14c240808 0x4c0fc3 0x0 0
W 4 117.016839 6 0x14c240810 0x4c0fc3 0x0 0
W 4 117.016841 6 0x14c240818 0x4c0fc3 0x0 0
W 4 117.016844 6 0x14c240820 0x4c0fc3 0x0 0
W 4 117.016847 6 0x14c240828 0x4c0fc3 0x0 0
W 4 117.016849 6 0x14c240830 0x4c0fc3 0x0 0
W 4 117.016852 6 0x14c240838 0x4c0fc3 0x0 0
W 4 117.016855 6 0x14c240840 0x4c0fc3 0x0 0
W 4 117.016857 6 0x14c240848 0x4c0fc3 0x0 0
W 4 117.016860 6 0x14c240850 0x4c0fc3 0x0 0
W 4 117.016863 6 0x14c240858 0x4c0fc3 0x0 0
W 4 117.016865 6 0x14c240860 0x4c0fc3 0x0 0
W 4 117.016868 6 0x14c240868 0x4c0fc3 0x0 0
W 4 117.016871 6 0x14c240870 0x4c0fc3 0x0 0
W 4 117.016873 6 0x14c240878 0x4c0fc3 0x0 0
W 4 117.016876 6 0x14c240880 0x4c0fc3 0x0 0
W 4 117.016879 6 0x14c240888 0x4c0fc3 0x0 0
W 4 117.016881 6 0x14c240890 0x4c0fc3 0x0 0
W 4 117.016884 6 0x14c240898 0x4c0fc3 0x0 0
W 4 117.016887 6 0x14c2408a0 0x4c0fc3 0x0 0
W 4 117.016889 6 0x14c2408a8 0x4c0fc3 0x0 0
W 4 117.016892 6 0x14c2408b0 0x4c0fc3 0x0 0
W 4 117.016895 6 0x14c2408b8 0x4c0fc3 0x0 0
W 4 117.016898 6 0x14c2408c0 0x4c0fc3 0x0 0
W 4 117.016900 6 0x14c2408c8 0x4c0fc3 0x0 0
W 4 117.016903 6 0x14c2408d0 0x4c0fc3 0x0 0
W 4 117.016906 6 0x14c2408d8 0x4c0fc3 0x0 0
W 4 117.016908 6 0x14c2408e0 0x4c0fc3 0x0 0
W 4 117.016911 6 0x14c2408e8 0x4c0fc3 0x0 0
W 4 117.016914 6 0x14c2408f0 0x4c0fc3 0x0 0
W 4 117.016916 6 0x14c2408f8 0x4c0fc3 0x0 0
W 4 117.016919 6 0x14c240900 0x4c0fc3 0x0 0
W 4 117.016922 6 0x14c240908 0x4c0fc3 0x0 0
W 4 117.016924 6 0x14c240910 0x4c0fc3 0x0 0
W 4 117.016927 6 0x14c240918 0x4c0fc3 0x0 0
W 4 117.016930 6 0x14c240920 0x4c0fc3 0x0 0
W 4 117.016932 6 0x14c240928 0x4c0fc3 0x0 0
W 4 117.016935 6 0x14c240930 0x4c0fc3 0x0 0
W 4 117.016938 6 0x14c240938 0x4c0fc3 0x0 0
W 4 117.016940 6 0x14c240940 0x4c0fc3 0x0 0
W 4 117.016943 6 0x14c240948 0x4c0fc3 0x0 0
W 4 117.016946 6 0x14c240950 0x4c0fc3 0x0 0
W 4 117.016949 6 0x14c240958 0x4c0fc3 0x0 0
W 4 117.016951 6 0x14c240960 0x4c0fc3 0x0 0
W 4 117.016954 6 0x14c240968 0x4c0fc3 0x0 0
W 4 117.016957 6 0x14c240970 0x4c0fc3 0x0 0
W 4 117.016959 6 0x14c240978 0x4c0fc3 0x0 0
W 4 117.016962 6 0x14c240980 0x4c0fc3 0x0 0
W 4 117.016965 6 0x14c240988 0x4c0fc3 0x0 0
W 4 117.016967 6 0x14c240990 0x4c0fc3 0x0 0
W 4 117.016970 6 0x14c240998 0x4c0fc3 0x0 0
W 4 117.016973 6 0x14c2409a0 0x4c0fc3 0x0 0
W 4 117.016975 6 0x14c2409a8 0x4c0fc3 0x0 0
W 4 117.016978 6 0x14c2409b0 0x4c0fc3 0x0 0
W 4 117.016981 6 0x14c2409b8 0x4c0fc3 0x0 0
W 4 117.016983 6 0x14c2409c0 0x4c0fc3 0x0 0
W 4 117.016986 6 0x14c2409c8 0x4c0fc3 0x0 0
W 4 117.016989 6 0x14c2409d0 0x4c0fc3 0x0 0
W 4 117.016991 6 0x14c2409d8 0x4c0fc3 0x0 0
W 4 117.016996 6 0x14c2409e0 0x4c0fc3 0x0 0
W 4 117.016999 6 0x14c2409e8 0x4c0fc3 0x0 0
W 4 117.017002 6 0x14c2409f0 0x4c0fc3 0x0 0
W 4 117.017004 6 0x14c2409f8 0x4c0fc3 0x0 0
W 4 117.017007 6 0x14c240a00 0x4c0fc3 0x0 0
W 4 117.017010 6 0x14c240a08 0x4c0fc3 0x0 0
W 4 117.017012 6 0x14c240a10 0x4c0fc3 0x0 0
W 4 117.017015 6 0x14c240a18 0x4c0fc3 0x0 0
W 4 117.017018 6 0x14c240a20 0x4c0fc3 0x0 0
W 4 117.017020 6 0x14c240a28 0x4c0fc3 0x0 0
W 4 117.017023 6 0x14c240a30 0x4c0fc3 0x0 0
W 4 117.017026 6 0x14c240a38 0x4c0fc3 0x0 0
W 4 117.017029 6 0x14c240a40 0x4c0fc3 0x0 0
W 4 117.017031 6 0x14c240a48 0x4c0fc3 0x0 0
W 4 117.017034 6 0x14c240a50 0x4c0fc3 0x0 0
W 4 117.017037 6 0x14c240a58 0x4c0fc3 0x0 0
W 4 117.017039 6 0x14c240a60 0x4c0fc3 0x0 0
W 4 117.017042 6 0x14c240a68 0x4c0fc3 0x0 0
W 4 117.017045 6 0x14c240a70 0x4c0fc3 0x0 0
W 4 117.017047 6 0x14c240a78 0x4c0fc3 0x0 0
W 4 117.017050 6 0x14c240a80 0x4c0fc3 0x0 0
W 4 117.017053 6 0x14c240a88 0x4c0fc3 0x0 0
W 4 117.017055 6 0x14c240a90 0x4c0fc3 0x0 0
W 4 117.017058 6 0x14c240a98 0x4c0fc3 0x0 0
W 4 117.017061 6 0x14c240aa0 0x4c0fc3 0x0 0
W 4 117.017063 6 0x14c240aa8 0x4c0fc3 0x0 0
W 4 117.017066 6 0x14c240ab0 0x4c0fc3 0x0 0
W 4 117.017069 6 0x14c240ab8 0x4c0fc3 0x0 0
W 4 117.017072 6 0x14c240ac0 0x4c0fc3 0x0 0
W 4 117.017074 6 0x14c240ac8 0x4c0fc3 0x0 0
W 4 117.017077 6 0x14c240ad0 0x4c0fc3 0x0 0
W 4 117.017080 6 0x14c240ad8 0x4c0fc3 0x0 0
W 4 117.017082 6 0x14c240ae0 0x4c0fc3 0x0 0
W 4 117.017085 6 0x14c240ae8 0x4c0fc3 0x0 0
W 4 117.017088 6 0x14c240af0 0x4c0fc3 0x0 0
W 4 117.017090 6 0x14c240af8 0x4c0fc3 0x0 0
W 4 117.017093 6 0x14c240b00 0x4c0fc3 0x0 0
W 4 117.017096 6 0x14c240b08 0x4c0fc3 0x0 0
W 4 117.017098 6 0x14c240b10 0x4c0fc3 0x0 0
W 4 117.017101 6 0x14c240b18 0x4c0fc3 0x0 0
W 4 117.017104 6 0x14c240b20 0x4c0fc3 0x0 0
W 4 117.017106 6 0x14c240b28 0x4c0fc3 0x0 0
W 4 117.017109 6 0x14c240b30 0x4c0fc3 0x0 0
W 4 117.017112 6 0x14c240b38 0x4c0fc3 0x0 0
W 4 117.017114 6 0x14c240b40 0x4c0fc3 0x0 0
W 4 117.017117 6 0x14c240b48 0x4c0fc3 0x0 0
W 4 117.017120 6 0x14c240b50 0x4c0fc3 0x0 0
W 4 117.017123 6 0x14c240b58 0x4c0fc3 0x0 0
W 4 117.017125 6 0x14c240b60 0x4c0fc3 0x0 0
W 4 117.017128 6 0x14c240b68 0x4c0fc3 0x0 0
W 4 117.017131 6 0x14c240b70 0x4c0fc3 0x0 0
W 4 117.017133 6 0x14c240b78 0x4c0fc3 0x0 0
W 4 117.017136 6 0x14c240b80 0x4c0fc3 0x0 0
W 4 117.017139 6 0x14c240b88 0x4c0fc3 0x0 0
W 4 117.017141 6 0x14c240b90 0x4c0fc3 0x0 0
W 4 117.017144 6 0x14c240b98 0x4c0fc3 0x0 0
W 4 117.017147 6 0x14c240ba0 0x4c0fc3 0x0 0
W 4 117.017149 6 0x14c240ba8 0x4c0fc3 0x0 0
W 4 117.017152 6 0x14c240bb0 0x4c0fc3 0x0 0
W 4 117.017155 6 0x14c240bb8 0x4c0fc3 0x0 0
W 4 117.017157 6 0x14c240bc0 0x4c0fc3 0x0 0
W 4 117.017160 6 0x14c240bc8 0x4c0fc3 0x0 0
W 4 117.017163 6 0x14c240bd0 0x4c0fc3 0x0 0
W 4 117.017165 6 0x14c240bd8 0x4c0fc3 0x0 0
W 4 117.017168 6 0x14c240be0 0x4c0fc3 0x0 0
W 4 117.017171 6 0x14c240be8 0x4c0fc3 0x0 0
W 4 117.017174 6 0x14c240bf0 0x4c0fc3 0x0 0
W 4 117.017176 6 0x14c240bf8 0x4c0fc3 0x0 0
