timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
145062554,2500202,0,0,298198,41493,84,0,0,1165,0,0,2384936,80,0,298118,0,0,0,0,0,37327,81,4124861,0,0,0,2992872,37308071,0,0,0,248875,18513738,63
150064652,2501216,0,0,292314,32781,76,0,0,1142,0,0,2337969,61,0,292253,0,0,0,0,0,36628,64,4063856,0,0,0,2994624,42350520,0,0,0,249015,19145589,70
155067231,2501150,0,0,300759,36013,82,0,0,1175,0,0,2405451,75,0,300684,0,0,0,0,0,37657,79,4158075,0,0,0,2994321,47421441,0,0,0,249181,19781044,71
160070088,2501491,0,0,293337,33955,78,19,0,1145,1,0,2346190,58,0,293279,0,0,0,0,0,36728,65,4090140,0,0,0,2995177,52498658,0,0,0,249317,20417264,66
165072514,2500422,0,0,299224,33127,80,19,0,1168,1,0,2393229,69,0,299155,0,0,0,0,0,37460,78,4163653,0,0,0,2993520,57663851,0,0,0,249480,21064515,74
170073417,2500109,0,0,303060,28623,88,0,0,1184,0,0,2423902,70,0,302990,0,0,0,0,0,37941,87,4181231,0,0,0,2992055,62800234,0,0,0,249659,21708177,74
175074444,2500295,0,0,302554,29807,76,0,0,1182,0,0,2419778,78,0,302476,0,0,0,0,0,37876,86,4180567,0,0,0,2991682,67973460,0,0,0,249849,22356519,74
180078441,2501611,0,0,294104,26990,80,0,0,1149,0,0,2352208,76,0,294028,0,0,0,0,0,36831,80,4079644,0,0,0,2995236,73048436,0,0,0,250018,22992485,64
185079910,2501390,0,0,304597,27273,86,0,0,1190,0,0,2436016,92,0,304505,0,0,0,0,0,38138,79,4204027,0,0,0,2994871,78194883,0,0,0,250181,23637411,66
190080197,2500006,0,0,287708,24365,72,0,0,1124,0,0,2301203,55,0,287653,0,0,0,0,0,36004,61,4004817,0,0,0,2991767,83171699,0,0,0,250337,24261032,66
195082671,2501043,0,0,303060,26624,88,0,0,1184,0,0,2423877,73,0,302987,0,0,0,0,0,37941,94,4184905,0,0,0,2993650,88306189,0,0,0,250502,24904426,66
200084429,2501117,0,0,304344,30803,80,0,0,1189,0,0,2434148,72,0,304272,0,0,0,0,0,38091,69,4221773,0,0,0,2994800,93522613,0,0,0,250675,25558074,68
205086294,2501408,0,0,304596,26352,88,0,0,1190,0,0,2436124,80,0,304516,0,0,0,0,0,38131,88,4201437,0,0,0,2993126,98742952,0,0,0,250859,26212270,70
210087580,2500181,0,0,297182,27469,68,0,0,1161,0,0,2376933,65,0,297117,0,0,0,0,0,37215,69,4162445,0,0,0,2993035,103912361,0,0,0,251001,26860027,69
215090801,2500443,0,0,303318,27047,84,0,0,1185,0,0,2425928,76,0,303242,0,0,0,0,0,37962,84,4190483,0,0,0,2991503,109077508,0,0,0,251170,27507284,69
220091102,2500280,0,0,301525,26821,86,0,0,1178,0,0,2411587,75,0,301450,0,0,0,0,0,37748,70,4176898,0,0,0,2993590,114220116,0,0,0,251321,28151702,68
225094397,2501735,0,0,304086,27613,84,0,0,1188,0,0,2432127,63,0,304023,0,0,0,0,0,38062,67,4200268,0,0,0,2993898,119358557,0,0,0,251483,28795626,69
230096166,2501580,0,0,304853,28443,86,0,0,1191,0,0,2438176,76,0,304777,0,0,0,0,0,38155,83,4213390,0,0,0,2994535,124515457,0,0,0,251637,29441859,73
235096717,2500354,0,0,299734,28271,84,0,0,1171,0,0,2397244,76,0,299658,0,0,0,0,0,37519,78,4152387,0,0,0,2993714,129684519,0,0,0,251814,30089626,72
240098928,2501380,0,0,292567,25034,82,0,0,1143,0,0,2339838,86,0,292481,0,0,0,0,0,36637,73,4065597,0,0,0,2995025,134757227,0,0,0,251997,30725325,67
245102708,2502478,0,0,302292,30717,88,0,0,1181,0,0,2417676,80,0,302212,0,0,0,0,0,37836,89,4163802,0,0,0,2995734,139897666,0,0,0,252193,31369506,73
250103258,2500358,0,0,303063,31485,82,0,0,1184,0,0,2423890,74,0,302989,0,0,0,0,0,37943,88,4203483,0,0,0,2992331,145062797,0,0,0,252364,32016758,70
255106149,2502203,0,0,285142,33390,84,0,0,1114,0,0,2280578,66,0,285076,0,0,0,0,0,35740,74,4074959,0,0,0,2993923,150142005,0,0,0,252515,32653246,69
260109043,2501231,0,0,275934,27553,68,0,0,1078,0,0,2207003,55,0,275879,0,0,0,0,0,34586,53,3943512,0,0,0,2994740,155145513,0,0,0,252663,33280259,59
265111674,2502305,0,0,276190,28846,68,0,0,1079,0,0,2209034,58,0,276132,0,0,0,0,0,34589,72,3927947,0,0,0,2996179,160107983,0,0,0,252825,33902149,56
270115448,2501239,0,0,286938,26073,76,0,0,1121,0,0,2294959,67,0,286871,0,0,0,0,0,35936,62,4067671,0,0,0,2993453,165187166,0,0,0,252977,34538719,66
275118940,2501718,0,0,296917,28825,86,0,0,1160,0,0,2374670,78,0,296839,0,0,0,0,0,37163,72,4108432,0,0,0,2994000,170337916,0,0,0,253137,35184294,64
280120550,2501294,0,0,285906,27703,92,0,0,1117,0,0,2286539,87,0,285819,0,0,0,0,0,35794,87,3980949,0,0,0,2994608,175402548,0,0,0,253322,35819058,71
285122426,2500634,0,0,295899,27526,74,0,0,1156,0,0,2366610,70,0,295829,0,0,0,0,0,37036,64,4119852,0,0,0,2994162,180559535,0,0,0,253464,36465356,60
290126652,2502043,0,0,298453,28583,86,0,0,1166,0,0,2386997,77,0,298376,0,0,0,0,0,37362,82,4134669,0,0,0,2995142,185746979,0,0,0,253651,37115481,69
