timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
144190886,2500731,0,0,287733,22092,62,0,0,1124,0,0,2301562,26,0,283050,0,4657,0,250,0,36570,31,4110548,0,0,0,2993873,123634803,0,9009,0,231233,15559061,4681
149193406,2501327,0,0,289359,24458,101,0,0,1131,0,0,2314181,65,0,279551,0,9743,0,394,0,37430,72,4188129,0,0,0,2994844,128688786,0,9009,0,231371,16193611,9762
154194137,2500315,0,0,290083,24992,80,0,0,1133,0,0,2320216,40,0,280204,0,9839,0,194,0,37517,40,4212450,0,0,0,2993082,133799544,0,9009,0,231476,16834307,9855
159198131,2502045,0,0,283122,21214,97,0,0,1106,0,0,2264565,37,0,67659,0,215426,0,248,0,62347,36,6925659,0,0,0,2994971,138697519,0,9009,0,231612,17445170,215474
164206097,2506194,5657,385,284099,20446,50,0,21,1111,0,44862,2272375,5710,0,464,0,283582,0,11,0,71000,1068,8702556,0,0,0,2999050,143357668,0,9030,0,232680,18028968,283631
169210826,2503846,40095,6569,35935,4089,8087,404,158,134,18,298109,261364,43328,0,2247,0,30455,0,25,0,9430,15794,1412202,0,0,0,2997580,144503152,0,11555,0,268591,18189977,36036
174213991,2502261,26485,2375,168531,12243,4627,56,99,662,3,191006,1337101,28158,0,157557,0,9301,0,5,0,22631,11451,2638104,0,0,0,2996024,146578683,0,13953,0,300413,18464640,14890
179215834,2500679,23017,1575,256536,18836,1383,0,85,1007,0,171564,2051633,23135,0,256332,0,86,0,100,0,32197,5620,3638055,0,0,0,2993516,151108474,0,16254,0,326995,19036175,3953
184217759,2501405,1100,91,289969,20930,285,0,5,1132,0,8709,2319713,1105,0,289964,0,0,0,1,0,36309,193,4067380,0,0,0,2994772,156096532,0,16408,0,334376,19662432,200
189218268,2500404,641,62,291192,23308,86,0,3,1137,0,4932,2329494,647,0,291186,0,0,0,4,0,36404,146,4088469,0,0,0,2993562,161130754,0,16486,0,340870,20292183,65
