timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
145056902,2500578,0,0,302550,53737,84,0,0,1182,0,0,2419774,74,0,302476,0,0,0,0,0,37885,69,4178470,0,0,0,2993396,41535637,0,0,0,248556,19042681,70
150061082,2502573,0,0,307674,45181,76,0,0,1202,0,0,2460792,72,0,307602,0,0,0,0,0,38512,73,4252750,0,0,0,2995509,46780673,0,0,0,248719,19699917,70
155062397,2501001,0,0,306649,49502,78,24,0,1197,1,0,2452687,59,0,306590,0,0,0,0,0,38402,64,4270148,0,0,0,2992448,52027830,0,0,0,248859,20357430,72
160064227,2500279,0,0,297435,43092,74,19,0,1161,1,0,2378963,63,0,297372,0,0,0,0,0,37228,71,4142017,0,0,0,2993560,57266710,0,0,0,249026,21013898,74
165067929,2501975,0,0,299988,40207,88,0,0,1172,0,0,2399337,69,0,299919,0,0,0,0,0,37561,86,4169179,0,0,0,2994227,62327284,0,0,0,249194,21648051,71
170069568,2501632,0,0,308443,39896,74,0,0,1205,0,0,2466939,71,0,308372,0,0,0,0,0,38607,82,4259006,0,0,0,2993003,67619329,0,0,0,249376,22311184,75
175073106,2501344,0,0,305621,39061,86,0,0,1194,0,0,2444308,80,0,305541,0,0,0,0,0,38250,84,4233429,0,0,0,2994228,72956276,0,0,0,249555,22979974,67
180076165,2502274,0,0,304085,37618,86,0,0,1188,0,0,2431920,92,0,303993,0,0,0,0,0,38070,84,4205981,0,0,0,2994418,78182595,0,0,0,249723,23634907,66
185078330,2500743,0,0,305370,39369,76,0,0,1193,0,0,2442456,60,0,305310,0,0,0,0,0,38239,65,4251842,0,0,0,2995053,83405079,0,0,0,249879,24289336,69
190079334,2500301,0,0,307412,37456,88,0,0,1201,0,0,2458717,69,0,307343,0,0,0,0,0,38487,89,4249011,0,0,0,2993059,88678831,0,0,0,250051,24950164,69
