timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
2322464013,5027717,0,0,256000,5162752,0,0,0,2048000,0,0,256000,0,0,0,0,0,16145,0,1071028,16,214275,3634623,394361,1277665616,251488731,0,0,1,256548,1
2329166168,5025207,0,0,257024,5123986,0,0,0,2056192,0,0,257024,0,0,0,2048,0,20886,0,357860,0,211071,5250202,395902,1281417552,254013288,0,0,1,259476,1
2335854684,5017671,0,0,255830,5184152,0,0,0,2046640,0,0,239752,0,16078,0,2218,0,27959,0,0,0,150138,5726950,1877560,1285118976,256535407,0,0,1,258576,16080
2342549458,5019216,0,0,253952,5133708,0,0,0,2031616,0,0,253952,0,0,0,2048,0,24259,0,2459400,0,87632,3093260,5846780,1288879104,259044359,0,0,1,256303,1
2349241846,5019775,0,0,254976,5108986,0,0,0,2039808,0,0,254976,0,0,0,0,0,13952,0,2603309,10,141537,378309,5892592,1292475392,261515649,0,0,1,255486,1
2355939592,5024905,0,0,258048,5133674,0,0,0,2064384,0,0,258048,0,0,0,0,0,8139,0,2674379,15,175803,832006,4314534,1295964168,263979274,0,0,1,258596,1
2362631107,5016735,0,0,254976,5131076,0,0,0,2039808,0,0,254976,0,0,0,0,0,7959,0,1774497,0,256593,4693230,394561,1299561512,266451608,0,0,1,255502,1
2369323248,5021142,0,0,257024,5043538,0,0,0,2056192,0,0,257024,0,0,0,2048,0,29042,0,880231,0,119182,5898251,3671479,1303239720,268957731,0,0,1,259596,0
2376023568,5025880,0,0,258048,5146342,0,0,0,2064384,0,0,258048,0,0,0,0,0,29635,0,1455648,0,87679,4950967,5920302,1306991656,271487171,0,0,1,258475,2
2382723874,5026007,0,0,254976,5166914,0,0,0,2039808,0,0,254976,0,0,0,0,0,23534,0,2600017,0,88070,1073738,5857525,1310719016,273992033,0,0,1,255542,1
2389419303,5018606,0,0,254976,5144086,0,0,0,2039808,0,0,254976,0,0,0,0,0,7943,0,2614613,0,172807,1878861,2493051,1314454568,276498145,0,0,1,255459,0
2396105376,5014436,0,0,255942,5149178,0,0,0,2047536,0,0,252200,0,3742,0,2106,0,8075,0,2365227,0,205105,3545594,400903,1317851240,278931948,0,0,1,258621,3743
2402797141,5020877,0,0,245760,4945988,0,0,0,1966080,0,0,245760,0,0,0,0,0,23141,0,867855,0,165083,5664270,606981,1321257952,281301304,0,0,1,246283,1
2409492920,5024779,0,0,258048,5056336,0,0,0,2064384,0,0,258048,0,0,0,0,0,26730,0,2112525,0,88001,4018538,5855224,1325100000,283852491,0,0,1,258592,1
2416188058,5021832,0,0,258048,5141034,0,0,0,2064384,0,0,258048,0,0,0,2048,0,24197,0,2643831,0,88450,2361597,5920330,1328958432,286410629,0,0,1,260535,1
2422885119,5019312,0,0,245760,4879952,0,0,0,1966080,0,0,245760,0,0,0,2048,0,7731,0,2524489,0,177468,248906,5507558,1332628352,288847865,0,0,1,248216,0
2429576208,5017180,0,0,256000,5128338,0,0,0,2048000,0,0,256000,0,0,0,2048,0,8001,0,2019676,0,235289,4078370,400692,1336388480,291368329,0,0,1,258333,1
2436271099,5023492,0,0,257822,5206502,0,0,0,2062576,0,0,252518,0,5304,0,1250,0,14331,0,1469300,0,230746,5186421,403476,1340097648,293892284,0,0,1,259126,5305
2442964091,5022039,0,0,244736,4867890,0,0,0,1957888,0,0,244736,0,0,0,2048,0,30021,0,957597,0,85213,5348937,5581485,1343142656,296167081,0,0,1,247298,0
2449667325,5026681,0,0,254963,5067898,0,0,0,2039704,0,0,254082,0,881,0,2061,0,23915,0,2586503,0,86794,1540266,5891178,1346902680,298682190,0,0,1,257447,882
2456362177,5022956,0,0,258048,5127042,0,0,0,2064384,0,0,258048,0,0,0,2048,0,17665,0,2672430,0,124454,602023,5916083,1350630040,301207553,0,0,1,260663,0
2463051052,5012649,0,0,243522,4824444,0,0,0,1948176,0,0,231292,0,12230,0,2238,0,7872,0,2551279,0,132834,2877030,568990,1354290344,303641688,0,0,1,246282,12231
2469764799,5020105,38050,734668,193312,3915992,0,0,304400,1546496,38050,0,189312,0,4000,0,44094,0,14266,2613,915425,750705,198053,5863004,395659,1357812040,306001070,327,0,9716,275849,4297
2479558049,5017479,51840,1003980,361302,7206272,0,0,414720,2890416,51840,0,356330,0,4972,0,52757,0,36347,0,1433857,0,153798,6300596,5893920,1362008520,2501361,0,0,0,304640,5406
2486243684,5014920,0,0,251904,5067510,0,0,0,2015232,0,0,251904,0,0,0,2048,0,23563,0,2568144,11,91725,1261971,5871852,1365522224,4936393,0,0,1,254367,1
2492941892,5026676,0,0,257024,5157440,0,0,0,2056192,0,0,257024,0,0,0,0,0,15214,0,2686865,0,134694,460429,5900435,1369159472,7430216,0,0,1,257461,1
2499629954,5013318,0,0,254901,5067458,0,0,0,2039208,0,0,250091,0,4810,0,75,0,8113,0,2673142,0,163603,637049,4669475,1372650176,9880334,0,0,1,255482,4811
2506317554,5012783,0,0,254976,5102814,0,0,0,2039808,0,0,254976,0,0,0,0,0,7834,0,1838521,0,208435,4546943,393827,1376385728,12387258,0,0,1,255477,0
2513012645,5021599,0,0,254976,5165018,0,0,0,2039808,0,0,254976,0,0,0,0,0,17044,0,1253567,0,194196,5417853,396205,1380047552,14874950,0,0,1,255404,1
2519701067,5013375,0,0,255279,5133848,0,0,0,2042232,0,0,234418,0,20861,0,721,0,27659,0,934864,0,162001,5728619,1695913,1383703608,17385380,0,0,1,256530,20862
2526393963,5020000,0,0,258048,5184680,0,0,0,2064384,0,0,258048,0,0,0,0,0,25018,0,2479238,0,131540,3307298,5886336,1387455544,19914841,0,0,1,258603,1
2533084276,5017754,0,0,257024,5162012,0,0,0,2056192,0,0,257024,0,0,0,0,0,24057,0,2585044,15,105376,1633950,5883605,1391264824,22451685,0,0,1,257467,1
2539776939,5020807,0,0,254976,5048320,0,0,0,2039808,0,0,254976,0,0,0,0,0,19730,0,2597791,0,109763,768013,5888323,1394967608,24950414,0,0,1,255475,1
2546464924,5016736,0,0,253952,5154210,0,0,0,2031616,0,0,253952,0,0,0,0,0,7938,0,2599004,0,133812,2625688,1247671,1398497600,27399778,0,0,1,254429,1
2553156784,5018221,0,0,259072,5181132,0,0,0,2072576,0,0,259072,0,0,0,0,0,8104,0,1610329,0,202154,4036719,382680,1402224960,29928430,0,0,1,259472,1
2559848872,5018533,0,0,254967,5166186,0,0,0,2039736,0,0,254327,0,640,0,2057,0,14375,0,889752,0,207049,5082206,396422,1405862136,32413390,0,0,1,257320,641
2566546211,5023966,0,0,251904,5139852,0,0,0,2015232,0,0,251904,0,0,0,0,0,31356,0,860446,0,131660,5015724,5103020,1409573112,34895714,0,0,1,252389,1
2573236550,5017852,0,0,258048,5139158,0,0,0,2064384,0,0,258048,0,0,0,0,0,27218,0,2969882,5,86985,1045792,5884761,1413136632,37377242,0,0,1,258510,1
2579940083,5026557,0,0,258048,5270958,0,0,0,2064384,0,0,258048,0,0,0,0,0,17016,0,2654361,13,114021,1004800,5930573,1416806648,39886205,0,0,1,258416,1
2586632511,5019726,0,0,254976,5065850,0,0,0,2039808,0,0,254976,0,0,0,2048,0,0,0,2623552,0,175065,4697912,1049300,1420336728,42344080,0,0,1,257538,1
2593322645,5017908,0,0,253952,5079516,0,0,0,2031616,0,0,253952,0,0,0,2048,0,23286,0,880312,0,188409,5387442,413110,1423900248,44803079,0,0,1,256043,0
2600015437,5017666,0,0,257024,5162858,0,0,0,2056192,0,0,257024,0,0,0,2048,0,31965,0,888290,0,160986,5630566,2110237,1427611224,47318199,0,0,1,259107,1
2606711393,5020430,0,0,256000,5122250,0,0,0,2048000,0,0,256000,0,0,0,0,0,31821,0,3411546,0,87927,910612,5861617,1431305816,49820994,0,0,1,256528,0
2613413741,5026768,0,0,256692,5126560,0,0,0,2053536,0,0,252638,0,4054,0,2380,0,8389,0,2673219,0,146130,824727,5900088,1435022328,52339087,0,0,1,259581,4055
2620110817,5024015,0,0,258014,5151674,0,0,0,2064112,0,0,255805,0,2209,0,34,0,0,0,2682043,0,175302,2156157,4109061,1438724840,54858214,0,0,1,258562,2209
2626811903,5027464,0,0,243712,4804986,0,0,0,1949696,0,0,243712,0,0,0,2048,0,8266,0,842418,0,217708,4932042,396696,1442123520,57215327,0,0,1,246204,1
2633514488,5023868,0,0,258048,5143748,0,0,0,2064384,0,0,258048,0,0,0,0,0,32205,0,899887,0,143953,5104815,3901220,1445867264,59741928,0,0,1,258567,1
2640206564,5021379,0,0,259072,5118464,0,0,0,2072576,0,0,259072,0,0,0,0,0,32270,0,1840686,0,116643,3481848,5915966,1449529088,62254988,0,0,1,259271,1
2646899509,5017685,0,0,245760,4929726,0,0,0,1966080,0,0,245760,0,0,0,2048,0,21754,0,2515163,0,90658,944230,5833165,1453133568,64675861,0,0,1,248244,1
2653600622,5024554,0,0,258048,5162834,0,0,0,2064384,0,0,258048,0,0,0,0,0,0,0,2648910,0,175686,3611982,2291816,1456901888,67208612,0,0,1,258558,1
2660293777,5019991,0,0,259038,5170986,0,0,0,2072304,0,0,256858,0,2180,0,34,0,3073,0,2034621,15,193346,4869122,403695,1460596208,69731808,0,0,1,259544,2181
2666992775,5022125,0,0,245760,4922304,0,0,0,1966080,0,0,245760,0,0,0,0,0,30655,0,839846,0,87349,5688268,859879,1464217072,72154736,0,0,1,246242,1
2673684040,5013005,0,0,257024,5134654,0,0,0,2056192,0,0,257024,0,0,0,2048,0,32071,0,2793499,0,100840,2147013,5875791,1467960816,74677251,0,0,1,259566,1
2680377256,5017174,0,0,259035,5233624,0,0,0,2072280,0,0,256615,0,2420,0,37,0,29379,0,3217647,0,123239,1035787,5917290,1471728840,77219096,0,0,1,259612,2420
2687070183,5020612,0,0,241664,4922260,0,0,0,1933312,0,0,241664,0,0,0,0,0,0,0,2515949,0,164342,1203115,5291595,1475349704,79617450,0,0,1,241546,2
2693774818,5026913,0,0,256000,5037532,0,0,0,2048000,0,0,256000,0,0,0,2048,0,5977,0,1325847,0,207857,4758430,424373,1479085256,82131759,0,0,1,258580,1
2700468567,5020848,0,0,259072,5150612,0,0,0,2072576,0,0,259072,0,0,0,0,0,18434,0,896386,0,163067,5142029,393598,1482845384,84669405,0,0,1,259571,1
2707159913,5018493,0,0,244736,4948934,0,0,0,1957888,0,0,244736,0,0,0,0,0,22903,0,1120097,1,83694,5174636,5804645,1486375648,87063524,0,0,1,245206,1
2713859526,5026483,0,0,257024,5138510,0,0,0,2056192,0,0,257024,0,0,0,2048,0,17906,0,3550957,0,155032,1650981,5896994,1490094816,89579884,0,0,1,259198,1
2720555457,5024357,0,0,260096,5167882,0,0,0,2080768,0,0,260096,0,0,0,0,0,12737,0,3183861,0,195764,549283,5932946,1493789408,92107598,0,0,1,260528,1
2727244595,5018448,0,0,244736,4934288,0,0,0,1957888,0,0,244736,0,0,0,0,0,8647,0,2254317,0,208503,2156036,586402,1497319808,94501747,0,0,1,245225,1
2733944643,5025674,0,0,257024,5122448,0,0,0,2056192,0,0,257024,0,0,0,2048,0,28576,0,889548,0,115433,5600699,400835,1501079936,97028357,0,0,1,259546,1
2740639920,5021948,0,0,260096,5277102,0,0,0,2080768,0,0,260096,0,0,0,0,0,28540,8,891009,0,68460,5847948,2838470,1504848256,99574194,0,0,1,260604,1
2747337659,5020716,0,0,243712,4964290,0,0,0,1949696,0,0,243712,0,0,0,0,0,7602,0,2617564,0,103609,5218490,5846184,1508444544,101978703,0,0,1,244061,1
2754036707,5027358,0,0,258048,5090858,0,0,0,2064384,0,0,258048,0,0,0,0,0,8214,0,3512009,0,217510,743429,5905390,1512253824,104521695,0,0,1,258512,0
2760735866,5026150,0,0,257024,5172868,0,0,0,2056192,0,0,257024,0,0,0,0,0,15962,0,3051049,0,218325,993,3322159,1515997568,107042966,0,0,1,257515,1
2767439648,5024521,0,0,242688,5002670,0,0,0,1941504,0,0,242688,0,0,0,0,0,22677,0,2150287,0,199538,1746480,710223,1519437656,109402250,0,0,1,243215,1
2774129853,5018273,0,0,254976,5079566,0,0,0,2039808,0,0,254976,0,0,0,0,0,17085,0,899797,0,102382,5865056,4803891,1523189592,111913264,0,0,1,255350,1
2780821145,5018118,0,0,257024,5131706,0,0,0,2056192,0,0,257024,0,0,0,0,0,11759,0,896568,0,65505,5921730,5879550,1526941528,114435764,0,0,1,257502,1
2787521494,5025270,0,0,251862,5116958,0,0,0,2014896,0,0,247280,0,4582,0,1066,0,9488,0,2778562,0,145788,5643813,479061,1530635784,116919325,0,0,1,253358,4584
2794212858,5018946,0,0,257024,5138620,0,0,0,2056192,0,0,257024,0,0,0,0,0,29801,0,3491458,0,216998,774499,556285,1534477832,119465157,0,0,1,257438,1
2800902072,5017845,0,0,256000,5063934,0,0,0,2048000,0,0,256000,0,0,0,2048,0,27709,0,3002648,0,218763,628,3481685,1538221576,121981523,0,0,1,258423,1
2807596663,5021901,0,0,250744,5126632,0,0,0,2005952,0,0,242008,0,8736,0,136,0,24268,0,2231054,0,205035,1000242,403472,1541857736,124447064,0,0,1,251385,8737
2814282848,5014553,0,0,257024,5117304,0,0,0,2056192,0,0,257024,0,0,0,0,0,16961,0,115530,0,98341,4976632,381143,1545675208,126986745,0,0,1,257250,1
2820974075,5013859,0,0,257024,5175954,0,0,0,2056192,0,0,257024,0,0,0,0,0,11473,0,486401,0,63976,5704411,3250926,1549435336,129511299,0,0,1,257385,0
2827662961,5017709,0,0,255924,5126104,0,0,0,2047392,0,0,251005,0,4919,0,76,0,8111,0,1299047,0,63560,5506343,5871413,1553153896,132024658,0,0,1,256209,4920
2834363566,5028226,0,0,253952,5093672,0,0,0,2031616,0,0,253952,0,0,0,0,0,15077,0,3416411,0,178353,5323909,5860380,1556905832,134529535,0,0,1,254434,1
2841053633,5017127,0,0,254976,5066672,0,0,0,2039808,0,0,254976,0,0,0,2048,0,24962,0,3493027,0,198904,2058366,5880467,1560682344,137047953,0,0,1,257421,1
2847743717,5014489,0,0,257024,5185758,0,0,0,2056192,0,0,257024,0,0,0,0,0,30147,0,3299711,0,217578,235961,4535529,1564417896,139567491,0,0,1,257202,2
2854433794,5019237,0,0,256000,5056614,0,0,0,2048000,0,0,256000,0,0,0,0,0,23945,0,1022156,0,178762,986776,394738,1568186216,142088746,0,0,1,256470,1
2861120975,5016392,0,0,251904,5108272,0,0,0,2015232,0,0,251904,0,0,0,0,0,18791,0,352352,0,122532,3826018,378828,1571822992,144551732,0,0,1,252335,1
2867813945,5022273,0,0,251904,5172430,0,0,0,2015232,0,0,251904,0,0,0,2048,0,13280,0,237604,0,75387,5809684,1827413,1575517584,147032029,0,0,1,254399,1
2874513978,5027103,0,0,256000,5206352,0,0,0,2048000,0,0,256000,0,0,0,0,0,7998,0,2511197,0,123670,4888055,5853074,1579310480,149559420,0,0,1,256322,2
2881202915,5014583,0,0,257024,5137474,0,0,0,2056192,0,0,257024,0,0,0,0,0,25846,0,3521134,0,215896,1535036,5876676,1582980496,152061441,0,0,1,257016,1
2887899658,5021072,0,0,257024,5118822,0,0,0,2056192,0,0,257024,0,0,0,2048,0,29815,0,3255568,0,219573,293329,5923333,1586707856,154580651,0,0,1,259507,1
2894597868,5024874,0,0,253952,5011054,0,0,0,2031616,0,0,253952,0,0,0,0,0,23725,0,940991,0,135945,1818176,1099076,1590443408,157081416,0,0,1,254466,1
2901300717,5026643,0,0,258048,5229734,0,0,0,2064384,0,0,258048,0,0,0,0,0,10947,0,571946,0,60570,5814985,396226,1594056080,159575238,0,0,1,258506,1
2908003939,5028261,0,0,257980,5194350,0,0,0,2063840,0,0,253628,0,4352,0,68,0,8129,0,1438061,0,71275,5486320,2429027,1597708640,162083845,0,0,1,258548,4353
2914699340,5018300,0,0,254976,5145156,0,0,0,2039808,0,0,254976,0,0,0,0,0,15802,0,3449460,0,212089,3833757,5874473,1601452384,164592797,0,0,1,255511,1
2921389761,5013438,0,0,257024,5171522,0,0,0,2056192,0,0,257024,0,0,0,0,0,26974,0,2950084,0,217709,673044,5882944,1605171552,167107120,0,0,1,257560,1
2928091260,5027459,0,0,244693,5122598,0,0,0,1957544,0,0,241919,0,2774,0,2091,0,23065,0,1988638,0,185623,1279025,4135052,1608824840,169536628,0,0,1,247234,2775
2934779692,5015234,0,0,245760,4887638,0,0,0,1966080,0,0,245760,0,0,0,0,0,15047,0,23176,0,83747,5718742,394303,1612519432,171977998,0,0,1,246292,1
2941472013,5018507,0,0,252778,5091616,0,0,0,2022224,0,0,243069,0,9709,0,150,0,8160,0,2134935,0,102873,5066639,4186475,1616335704,174500975,0,0,1,253397,9709
2948171670,5028260,0,0,257973,5071738,0,0,0,2063784,0,0,253159,0,4814,0,2123,0,11085,0,3022450,0,163619,4542606,5924238,1620070656,177032667,0,0,1,260552,4815
2954863563,5015547,0,0,242688,4902940,0,0,0,1941504,0,0,242688,0,0,0,0,0,30019,0,3313982,0,207523,67713,5826985,1623748864,179452122,0,0,1,243173,0
2961550314,5015528,0,0,254976,5022816,0,0,0,2039808,0,0,254976,0,0,0,0,0,23907,0,1391901,0,155734,1547636,2332372,1627508992,181964394,0,0,1,255108,1
2968257006,5022873,0,0,258194,5183128,0,0,0,2065552,0,0,251694,0,6500,0,878,0,21626,0,593941,0,116226,3335186,389033,1631179704,184481784,0,0,1,259276,6501
2974960078,5027687,0,0,245760,4935530,0,0,0,1966080,0,0,245760,0,0,0,2048,0,7654,0,969453,0,49018,5514618,1038470,1634866104,186923462,0,0,1,248242,1
2981661116,5024557,0,0,258041,5133816,0,0,0,2064328,0,0,257573,0,468,0,7,0,13888,0,3298950,0,194007,4205508,5885965,1638683520,189468926,0,0,1,258534,469
2988354638,5019483,0,0,252928,5168594,0,0,0,2023424,0,0,252928,0,0,0,0,0,22178,0,3473731,0,213571,2278316,5897481,1642402688,191959462,0,0,1,253380,0
2995054558,5027214,0,0,244736,4887088,0,0,0,1957888,0,0,244736,0,0,0,2048,0,22851,0,3116506,0,163864,1055325,5297041,1646072704,194390586,0,0,1,246970,1
3001759793,5027225,0,0,257906,5057934,0,0,0,2063248,0,0,248753,0,9153,0,142,0,18727,0,228629,0,99251,4904188,396035,1649889040,196943787,0,0,1,258523,9154
3008458841,5027169,0,0,259072,5252230,0,0,0,2072576,0,0,259072,0,0,0,2048,0,12575,0,0,0,89458,5978257,394106,1653369400,199413513,0,0,1,261532,1
3015155686,5019172,0,0,245760,4835388,0,0,0,1966080,0,0,245760,0,0,0,0,0,8578,0,2611743,0,135648,4646878,5820022,1657047608,201850771,0,0,1,246232,1
3021870680,5023353,0,0,256959,5124384,0,0,0,2055672,0,0,252765,0,4194,0,65,0,28871,0,3593435,0,216618,934869,5887583,1660755400,204366111,0,0,1,257560,4194
3028571978,5027786,0,0,261120,5220794,0,0,0,2088960,0,0,261120,0,0,0,0,0,29037,0,3589588,0,201253,453847,5934776,1664540104,206922190,0,0,1,261646,1
3035274546,5026815,0,0,246784,4917108,0,0,0,1974272,0,0,246784,0,0,0,0,0,0,0,3009160,0,180511,2565919,571798,1668201928,209361505,0,0,1,247271,1
3041977701,5025121,0,0,257982,5167024,0,0,0,2063856,0,0,253723,0,4259,0,66,0,6272,0,198242,0,140275,5656084,396700,1672059832,211920589,0,0,1,258572,4260
3048693945,5027328,0,0,255940,5177444,0,0,0,2047520,0,0,252096,0,3844,0,60,0,20123,0,0,0,109899,5193848,3246736,1675078448,214257877,0,0,1,256315,3845
3055384468,5014563,0,0,243712,4921790,0,0,0,1949696,0,0,243712,0,0,0,0,0,15199,0,2670328,0,139117,4471701,5858548,1678575936,216637673,0,0,1,244070,1
3062072186,5012765,0,0,230380,5238338,0,0,0,1843040,0,0,229100,0,1280,0,20,0,14481,0,3188355,0,227349,1847353,5882942,1682122912,218950334,0,0,1,230899,1281
3068772649,5023660,0,0,227328,5035848,0,0,0,1818624,0,0,227328,0,0,0,0,0,14191,0,3148499,0,189798,918493,3269258,1685719200,221256636,0,0,1,227570,1
3075466975,5020111,0,0,223232,4990206,0,0,0,1785856,0,0,223232,0,0,0,0,0,6913,8,2589732,0,160990,2417469,704965,1689233568,223517885,0,0,1,223825,0
3082166576,5026516,0,0,242466,5018646,0,0,0,1939728,0,0,228199,0,14267,0,222,0,22174,0,112531,0,129465,5503476,5074783,1692967344,225963866,0,0,1,243243,14269
3088856840,5016825,0,0,250880,5217236,0,0,0,2007040,0,0,250880,0,0,0,0,0,23299,0,0,0,107556,5279245,5876665,1696735664,228453943,0,0,1,251367,1
3095550632,5020111,0,0,241664,4974748,0,0,0,1933312,0,0,241664,0,0,0,0,0,22595,0,2615558,0,140013,4442781,502122,1700381104,230858574,0,0,1,242171,1
3102247279,5022331,0,0,250807,5138744,0,0,0,2006456,0,0,246072,0,4735,0,73,0,30915,0,3470779,0,214118,1396774,393880,1704189800,233363868,0,0,1,251507,4735
3108938970,5014794,0,0,250880,5043848,0,0,0,2007040,0,0,250880,0,0,0,0,0,18706,0,3423185,0,191542,926295,3377085,1707668288,235781172,0,0,1,251418,1
3115637301,5020607,0,0,245760,4977758,0,0,0,1966080,0,0,245760,0,0,0,0,0,7639,0,2824032,0,159175,1112088,5866575,1711346496,238218514,0,0,1,246362,1
3122341430,5030333,0,0,248633,5141776,0,0,0,1989064,0,0,235742,0,12891,0,199,0,8179,0,103396,0,92372,5401346,5861726,1715064072,240696086,0,0,1,249452,12893
3129034905,5018806,0,0,249856,5101012,0,0,0,1998848,0,0,249856,0,0,0,2048,0,16359,0,0,0,87067,5201593,5894762,1718742280,243159251,0,0,1,252431,1
3135731033,5018747,0,0,243712,5070844,0,0,0,1949696,0,0,243712,0,0,0,0,0,22848,0,599951,0,92950,4705870,4547125,1722420488,245584297,0,0,1,244204,1
3142422379,5018321,0,0,248832,5165092,0,0,0,1990656,0,0,248832,0,0,0,0,0,23318,0,3310516,0,206101,4015595,393311,1726172424,248058506,0,0,1,249422,1
3149111967,5018930,0,0,253952,5193112,0,0,0,2031616,0,0,253952,0,0,0,0,0,28421,0,3466152,0,215931,2260027,377754,1729809080,250533748,0,0,1,254502,1
3155810618,5026498,0,0,246784,5119202,0,0,0,1974272,0,0,246784,0,0,0,2048,0,24926,0,3364810,0,201720,942300,2033723,1733487288,252979222,0,0,1,249376,0
3162505432,5023161,0,0,248832,5080086,0,0,0,1990656,0,0,248832,0,0,0,0,0,7729,0,1010365,0,131467,1756948,5849994,1737255608,255457454,0,0,1,249402,2
3169200727,5022835,0,0,253952,5104440,0,0,0,2031616,0,0,253952,0,0,0,2048,0,22435,0,0,0,120769,5736255,5884361,1740457320,257825969,0,0,1,256387,1
3175903894,5028036,0,0,258048,5122582,0,0,0,2064384,0,0,258048,0,0,0,0,0,29735,0,764327,0,99800,5533990,5937408,1744209256,260355401,0,0,1,258585,0
3182589950,5013271,0,0,253825,5133078,0,0,0,2030600,0,0,245666,0,8159,0,127,0,24513,0,3531063,0,130195,3987653,1090735,1747919216,262857295,0,0,1,254539,8160
3189286822,5021083,0,0,256132,5192870,0,0,0,2049056,0,0,252297,0,3835,0,3964,0,14252,0,3553443,0,192544,647892,556447,1751524752,265345621,0,0,1,260680,3836
3195975607,5014607,0,0,256000,5153524,0,0,0,2048000,0,0,256000,0,0,0,0,0,7914,0,2671651,15,162815,1172869,2396849,1755284880,267864832,0,0,1,256544,1
3202674843,5025467,0,0,254976,5008772,0,0,0,2039808,0,0,254976,0,0,0,0,0,8003,0,41355,0,171839,5570402,5912272,1759012240,270369685,0,0,1,255492,2
3209373986,5024686,0,0,256000,4993456,0,0,0,2048000,0,0,256000,0,0,0,2048,0,26659,0,1729608,0,115260,5121360,5902127,1762731408,272879902,0,0,1,258628,1
3216058296,5013171,0,0,257024,5106066,0,0,0,2056192,0,0,257024,0,0,0,0,0,24071,0,2925345,24,131063,4566179,4158145,1766475152,275401370,0,0,1,257621,1
3222746557,5013856,0,0,253952,5107280,0,0,0,2031616,0,0,253952,0,0,0,0,0,23612,0,3491783,19,210779,105991,394439,1769823136,277805188,0,0,1,254526,2
3229444743,5024492,0,0,255855,5084988,0,0,0,2046840,0,0,246496,0,9359,0,145,0,8194,0,1828902,13,144961,1561767,4148574,1773540680,280321897,0,0,1,256588,9360
3236130946,5012988,0,0,258048,5166776,0,0,0,2064384,0,0,258048,0,0,0,0,0,8006,0,574951,0,147366,3260844,5906199,1777341768,282863641,0,0,1,258623,1
3242826049,5020474,0,0,243712,4886198,0,0,0,1949696,0,0,243712,0,0,0,0,0,30037,0,99431,0,93666,6225985,5834604,1781028168,285291252,0,0,1,244140,1
3249523094,5023003,0,0,257024,5099134,0,0,0,2056192,0,0,257024,0,0,0,2048,0,23966,0,3243203,0,131730,4389169,2380845,1784829160,287828080,0,0,1,259451,0
3256225899,5026165,0,0,256000,5165320,0,0,0,2048000,0,0,256000,0,0,0,4096,0,23917,0,3510301,11,163544,2507177,404939,1788589288,290351400,0,0,1,260453,2
3262914133,5013075,0,0,245700,4931906,0,0,0,1965600,0,0,241859,0,3841,0,60,0,7771,0,3255457,12,165648,918511,1117873,1792267016,292792072,0,0,1,245946,3842
3269612439,5022510,0,0,255698,5065094,0,0,0,2045584,0,0,236297,0,19401,0,2350,0,8600,0,329129,0,163187,4616778,5884217,1796015208,295327437,0,0,1,258605,19401
3276301465,5016680,0,0,257011,5190204,0,0,0,2056088,0,0,256130,0,881,0,2061,0,17199,0,0,0,142742,5750825,5915227,1799717888,297841295,0,0,1,259512,882
3282992532,5013776,0,0,244736,4821426,0,0,0,1957888,0,0,244736,0,0,0,2048,0,22936,0,2596780,10,126135,4524962,5380121,1803379712,300270362,0,0,1,247355,0
3289691157,5022341,0,0,254786,5075712,0,0,0,2038288,0,0,242556,0,12230,0,2238,0,25029,0,3674536,0,192476,1058713,404851,1807179280,302805827,0,0,1,257598,12231
3296377713,5015676,27006,515426,212594,4273330,0,0,216048,1700752,27006,0,205614,0,6980,0,31760,0,16757,4977,3007472,2115234,210090,453762,562584,1810800016,305230740,230,0,6944,271838,7180
3306869734,5025134,62848,1213102,372786,7444030,0,0,502784,2982288,62848,0,367814,0,4972,0,63033,0,10488,0,1487979,0,45975,6066749,5986004,1815192368,2493955,0,0,0,303684,5500
3313566184,5023175,0,0,253952,5071634,0,0,0,2031616,0,0,253952,0,0,0,2048,0,25965,0,0,0,208260,4987082,5893620,1818665112,4930259,0,0,1,256480,1
3320251750,5014110,0,0,257024,5199162,0,0,0,2056192,0,0,257024,0,0,0,0,0,24060,0,988564,0,261399,4451180,3926195,1822294168,7422813,0,0,1,257496,1
3326938405,5012529,0,0,244661,4831938,0,0,0,1957288,0,0,239851,0,4810,0,75,0,22485,0,3409082,23,204830,78612,418863,1825719336,9795091,0,0,1,245259,4811
3333640353,5028508,0,0,258048,5195498,0,0,0,2064384,0,0,258048,0,0,0,0,0,8002,0,3534995,11,51668,1599946,4371189,1829463080,12321678,0,0,1,258554,0
3340340786,5027625,0,0,258048,5112606,0,0,0,2064384,0,0,258048,0,0,0,0,0,8064,0,2491364,0,18052,3470827,5930929,1833116712,14826544,0,0,1,258493,1
3347031015,5013570,0,0,238895,4895006,0,0,0,1911160,0,0,218034,0,20861,0,721,0,24307,0,820641,0,96369,4522321,5836986,1836649888,17207921,0,0,1,240094,20862
3353718435,5013310,0,0,256000,5107480,0,0,0,2048000,0,0,256000,0,0,0,0,0,23933,0,1937756,0,260008,4179873,2137586,1840328096,19705844,0,0,1,256536,0
