timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
372165029,2500196,0,0,299684,23042,78,0,0,1171,0,0,2396781,65,0,289192,0,10427,0,565,0,38807,68,4287933,0,0,0,2991586,347222410,0,27156,0,688407,43648586,10423
377167501,2501000,0,0,295893,22926,106,0,0,1156,0,0,2366211,83,0,278178,0,17632,0,246,0,39249,97,4392158,0,0,0,2994492,352470931,0,27156,0,688569,44305152,17618
382169682,2501483,0,0,290560,21569,0,0,0,1135,0,0,2324480,0,0,0,0,290560,0,0,0,72657,0,8108145,0,0,0,2994725,357429423,0,27156,0,688667,44921916,290559
387170902,2500908,30945,7578,153780,11169,1690,52,127,596,2,235053,1217096,32607,0,1635,0,150483,0,30,0,38574,10260,4364152,0,0,0,2993574,361234724,0,27729,0,698927,45399337,151926
392185061,2505155,40260,11894,35268,6134,6534,3033,151,141,15,294418,256441,43450,0,2025,0,30053,0,53,0,9274,16791,1380992,0,0,0,3000108,362355804,0,30622,0,737112,45557272,34871
397186732,2500656,0,0,282624,21407,0,0,0,1104,0,0,2260992,179,0,282445,0,0,0,0,0,35385,189,3990267,0,0,0,2994546,365222523,0,32184,0,757628,45923155,141
402189877,2501074,29192,3994,263719,22269,628,63,114,1031,1,220329,2108913,29343,0,263568,0,0,0,151,0,33029,5913,3665047,0,0,0,2994059,369876716,0,34273,0,785404,46500875,2802
407193225,2501552,36313,3671,250763,18849,156,38,142,977,2,286073,2004423,36540,0,250536,0,0,0,78,0,31426,6143,3533321,0,0,0,2995332,374974795,0,34446,0,796418,47139412,181
412196089,2501303,1669,121,312186,22578,0,0,6,1220,0,13289,2497488,1669,0,312186,0,0,0,1,0,39025,254,4303336,0,0,0,2994740,380423739,0,34455,0,797161,47821367,3
417199835,2502041,2485,163,305209,21867,16,0,9,1193,0,19418,2441429,2518,0,305176,0,0,0,10,0,38164,480,4224615,0,0,0,2995566,385701025,0,34567,0,806153,48482848,10
422201342,2501269,542,38,308959,22018,4,0,2,1207,0,4238,2471623,549,0,308952,0,0,0,1,0,38624,93,4272261,0,0,0,2994192,390834057,0,34727,0,817570,49125722,3
427201678,2500292,2664,437,302990,22387,8,0,10,1184,0,21067,2423811,2679,0,302975,0,0,0,6,0,37880,382,4183467,0,0,0,2993188,396194190,0,34737,0,818720,49793963,4
432203958,2500255,64927,8025,205924,15302,472,0,258,801,0,509420,1642024,65659,0,205065,0,127,0,273,0,26024,11755,3046382,0,0,0,2993556,401203378,0,34986,0,833835,50422372,361
437205645,2501226,1480,124,300328,21327,16,0,7,1172,0,11602,2402431,1507,0,300121,0,180,0,8,0,37576,327,4199187,0,0,0,2994494,406532433,0,35003,0,834789,51089044,188
442208207,2501527,106190,15879,148848,13022,642,23,413,584,1,833840,1184083,107097,0,147941,0,0,0,385,0,18962,19101,2331114,0,0,0,2994970,411469830,0,35313,0,854613,51710415,346
447210159,2500498,4821,388,294660,21780,38,0,21,1149,0,37763,2356917,4870,0,294596,0,15,0,20,0,36861,885,4086948,0,0,0,2992624,416840882,0,35348,0,856733,52383333,35
452214598,2501320,31027,2812,262434,18642,180,51,121,1023,2,244366,2097802,31253,0,262167,0,41,0,81,0,32890,5420,3678084,0,0,0,2994961,421712457,0,35636,0,877209,52996612,160
457216347,2500593,6721,487,296847,21162,44,0,27,1159,0,52753,2374314,6783,0,296785,0,0,0,26,0,37134,1305,4117889,0,0,0,2994089,427035691,0,35673,0,879671,53663238,22
462217874,2501527,173104,17218,61431,4307,868,22,681,236,1,1360976,481878,174402,0,60133,0,0,0,551,0,8179,31594,1210231,0,0,0,2994198,431797887,0,36203,0,912146,54263524,481
470278075,2504027,0,0,367409,28749,70,0,0,1435,0,0,2938665,53,0,357189,0,10167,0,339,0,39058,59,4367363,0,0,0,2997168,440499397,0,36257,0,916325,55352321,10157
475280621,2502298,0,0,289311,22882,136,0,0,1131,0,0,2313273,113,0,265529,0,23669,0,413,0,39208,126,4427239,0,0,0,2993484,445599776,0,36257,0,916512,55991319,23646
480282217,2500707,0,0,285449,20955,52,0,0,1115,0,0,2283052,48,0,277174,0,8227,0,477,0,36745,70,4104568,0,0,0,2992567,450671965,0,36257,0,916660,56626220,8223
485283307,2500606,0,0,297636,21780,78,0,0,1163,0,0,2380397,65,0,287144,0,10427,0,565,0,38550,72,4307322,0,0,0,2993796,455950410,0,36257,0,916732,57286241,10423
490285907,2501248,0,0,299989,21317,106,0,0,1172,0,0,2398979,83,0,282274,0,17632,0,246,0,39760,98,4460990,0,0,0,2994169,461178451,0,36257,0,916906,57940152,17618
495289528,2502218,0,0,296192,21343,0,0,0,1157,0,0,2369536,0,0,0,0,296192,0,0,0,74056,0,8324234,0,0,0,2995432,466194287,0,36257,0,917003,58563460,296191
500301447,2509822,30945,4062,155828,14770,1690,107,113,615,5,235053,1233480,32607,0,1635,0,152531,0,30,0,39083,10171,4607767,0,0,0,3003416,470024164,0,36813,0,927174,59042374,153974
505314750,2508897,39660,9292,34863,4339,6496,305,157,134,13,290118,253642,42787,0,1911,0,29825,0,53,0,9187,16618,1369096,0,0,0,3003649,471143389,0,39714,0,965035,59199859,34580
510317100,2500505,0,0,302848,28562,0,0,0,1183,0,0,2422784,179,0,302669,0,0,0,0,0,37915,191,4187139,0,0,0,2992465,474175803,0,41290,0,985245,59582419,141
515318853,2501529,32113,2500,266333,23353,516,0,126,1040,0,251726,2129499,32407,0,266039,0,0,0,304,0,33356,5811,3725813,0,0,0,2993886,478856547,0,43446,0,1016731,60161841,1093
520320900,2500963,36313,3248,259211,19335,156,0,145,1010,0,286073,2072007,36540,0,258984,0,0,0,78,0,32483,6149,3637751,0,0,0,2994400,484130827,0,43548,0,1024196,60821076,181
525322123,2501110,1669,126,306554,21900,0,0,7,1197,0,13289,2452432,1669,0,306554,0,0,0,1,0,38320,253,4216806,0,0,0,2994748,489524475,0,43560,0,1024944,61496313,3
530323102,2500853,2485,168,308537,22088,16,0,9,1206,0,19418,2468053,2518,0,308504,0,0,0,10,0,38578,473,4247767,0,0,0,2993786,494744417,0,43667,0,1033912,62149557,10
535324474,2501230,542,37,308959,22288,4,0,2,1207,0,4238,2471623,549,0,308952,0,0,0,1,0,38625,97,4265765,0,0,0,2992354,499891785,0,43818,0,1045320,62794327,3
540327394,2501876,2664,716,295310,23544,8,0,11,1153,0,21067,2362371,2679,0,295295,0,0,0,6,0,36922,362,4087136,0,0,0,2995006,505190478,0,43829,0,1046479,63453249,4
545328292,2500735,49340,4804,230815,17070,394,26,191,903,1,386453,1842154,49934,0,230094,0,127,0,224,0,29089,9174,3357416,0,0,0,2993754,510203762,0,44076,0,1061532,64083239,322
550329577,2500085,1480,107,308008,21970,16,0,6,1203,0,11602,2463871,1507,0,307801,0,180,0,8,0,38535,275,4256157,0,0,0,2993144,515633169,0,44091,0,1062440,64761363,188
555331707,2502100,106190,10902,145520,10325,642,29,419,565,1,833840,1157459,107097,0,144613,0,0,0,385,0,18546,18859,2281470,0,0,0,2995236,520615622,0,44404,0,1082030,65387190,346
560333983,2500072,4821,355,301316,26057,38,0,19,1176,0,37763,2410165,4870,0,301252,0,15,0,20,0,37693,870,4182227,0,0,0,2992577,525972338,0,44437,0,1084115,66057440,35
565336100,2501373,4300,305,293641,28191,60,30,16,1147,1,33504,2348874,4334,0,293566,0,41,0,13,0,36727,775,4071456,0,0,0,2995122,530794124,0,44722,0,1104827,66663117,89
570337980,2500070,5493,475,290665,25602,32,0,24,1133,0,43216,2325017,5534,0,290624,0,0,0,18,0,36356,962,4041907,0,0,0,2993208,536113797,0,44756,0,1106838,67328310,18
575341286,2502125,189414,16149,33281,2344,924,44,742,128,2,1489713,256271,190765,0,31878,0,52,0,587,0,4700,33901,850584,0,0,0,2995419,540754649,0,45326,0,1141594,67914636,564
583169039,2501845,0,0,335150,25886,70,22,0,1308,1,0,2680593,53,0,325944,0,9153,0,86,0,38613,60,4290524,0,0,0,2995168,549245805,0,45345,0,1143107,68976274,9144
588171703,2502442,0,0,292895,21513,136,0,0,1145,0,0,2341945,113,0,269113,0,23669,0,413,0,39656,119,4495957,0,0,0,2996110,554329824,0,45345,0,1143289,69613326,23646
593173319,2501240,0,0,297993,29665,52,0,0,1164,0,0,2383404,48,0,289718,0,8227,0,477,0,38311,65,4251668,0,0,0,2993253,559551517,0,45345,0,1143443,70266447,8223
598175504,2501818,0,0,298404,30577,78,0,0,1166,0,0,2386541,65,0,287912,0,10427,0,565,0,38648,73,4279590,0,0,0,2995213,564805386,0,45345,0,1143517,70923122,10423
603177553,2500642,0,0,296405,21324,106,21,0,1157,1,0,2370307,83,0,278690,0,17632,0,246,0,39312,95,4433117,0,0,0,2992367,570004755,0,45345,0,1143680,71573332,17618
608180238,2501873,0,0,300032,27002,0,0,0,1172,0,0,2400256,0,0,0,0,300032,0,0,0,75015,0,8153798,0,0,0,2995387,575073839,0,45345,0,1143783,72202287,300031
613191526,2509185,32031,9638,140883,14185,1760,127,128,545,6,242986,1113122,33796,0,1670,0,137448,0,30,0,35354,10757,4380462,0,0,0,3003623,578826107,0,45933,0,1154540,72670404,138974
