timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
300237663,2500934,1100,80,290481,21345,4,0,4,1135,0,8709,2323809,1105,0,290476,0,0,0,1,0,36319,187,4042799,0,0,0,2993085,264810196,0,24961,0,561228,33325010,4
305238507,2500814,641,38,299640,25026,6,0,2,1171,0,4932,2397078,647,0,299634,0,0,0,4,0,37459,127,4156394,0,0,0,2994293,269834178,0,25049,0,567759,33955104,4
310242463,2501919,16944,1302,273007,24582,94,0,65,1067,0,133312,2183046,17078,0,272873,0,0,0,50,0,34185,2968,3852435,0,0,0,2995465,274812788,0,25154,0,576515,34577596,56
315244736,2501982,63471,5180,203584,16680,442,22,253,790,1,498486,1624157,64084,0,202971,0,0,0,244,0,25706,11416,3000686,0,0,0,2995646,279683444,0,25358,0,588176,35188542,229
320245689,2500916,4635,323,298439,21315,30,0,17,1167,0,36548,2387187,4678,0,298235,0,161,0,15,0,37347,786,4151634,0,0,0,2994198,284882048,0,25371,0,589057,35839656,175
325247233,2501266,1799,125,299244,21342,10,0,7,1169,0,14196,2393811,1818,0,299225,0,0,0,8,0,37420,322,4272371,0,0,0,2994892,290052373,0,25382,0,589783,36487230,5
330248191,2500923,1461,77,303929,21747,18,0,4,1189,0,11450,2431225,1490,0,303900,0,0,0,9,0,38001,307,4221218,0,0,0,2994300,294952869,0,25606,0,604778,37103571,9
335249630,2500036,3635,262,295349,21058,22,0,14,1154,0,28576,2362514,3673,0,295201,0,110,0,13,0,36948,651,4116554,0,0,0,2990357,300105411,0,25627,0,606098,37749028,122
340250655,2500013,4877,296,300757,24090,28,0,16,1178,0,38113,2405817,4910,0,300112,0,612,0,16,0,37688,870,4161912,0,0,0,2991120,304929760,0,25906,0,625832,38355258,626
345253451,2502140,24807,3589,269696,32023,146,0,98,1053,0,194984,2156009,25020,0,269300,0,183,0,80,0,33808,4516,3795343,0,0,0,2995547,310054376,0,26001,0,631528,38997263,257
350258526,2502909,2963,246,305760,21897,10,0,13,1193,0,23095,2445999,2974,0,305749,0,0,0,8,0,38228,534,4205633,0,0,0,2995796,315002991,0,26229,0,648136,39619943,7
355262560,2502427,2125,164,303268,23384,12,0,9,1184,0,16629,2426053,2138,0,303135,0,120,0,9,0,37932,384,4211217,0,0,0,2995759,320187173,0,26264,0,650468,40268189,125
360265706,2502379,64221,8101,219555,18171,344,0,248,861,0,504234,1752872,64705,0,219019,0,52,0,212,0,27650,11894,3162082,0,0,0,2996280,324848985,0,26797,0,685133,40857078,233
366594243,2502595,0,0,284295,22251,70,0,0,1111,0,0,2273753,53,0,275089,0,9153,0,86,0,36724,72,4121864,0,0,0,2996256,331374061,0,26818,0,686687,41671740,9144
371596457,2501267,0,0,279076,20286,132,22,0,1089,1,0,2231420,112,0,256061,0,22903,0,410,0,37832,124,4319684,0,0,0,2995271,336167331,0,26818,0,686872,42269092,22879
376599569,2501993,0,0,285685,26839,34,0,0,1116,0,0,2285178,26,0,281002,0,4657,0,250,0,36316,26,4228790,0,0,0,2995795,341121523,0,26818,0,686961,42889391,4654
381601416,2500365,0,0,295247,26416,78,0,0,1154,0,0,2361285,65,0,285439,0,9743,0,394,0,38165,72,4277676,0,0,0,2993258,346155026,0,26818,0,687105,43520881,9739
386603453,2501625,0,0,292753,25083,54,0,0,1143,0,0,2341576,40,0,283592,0,9121,0,84,0,37760,40,4270724,0,0,0,2994831,351199080,0,26818,0,687227,44152910,9111
391606908,2502115,0,0,285938,27278,44,0,0,1117,0,0,2287093,37,0,97099,0,188802,0,248,0,59379,41,6630044,0,0,0,2995664,356063407,0,26818,0,687385,44762153,188798
396610552,2502139,0,0,289536,25840,0,0,0,1131,0,0,2316288,0,0,0,0,289536,0,0,0,72409,0,8208078,0,0,0,2994879,360722607,0,26818,0,687385,45339268,289535
401615144,2504274,43129,9967,35189,8180,6122,556,177,130,11,321075,254861,46467,0,2272,0,29579,0,29,0,9219,16496,1395000,0,0,0,2997476,362034845,0,29274,0,722308,45517571,33573
406616550,2500327,32700,4749,135804,10678,1406,100,121,535,5,235406,1072832,34518,0,122813,0,11173,0,9,0,18870,13631,2263780,0,0,0,2994042,363876987,0,31768,0,754844,45764362,14277
411621467,2502034,40355,4754,222785,15882,528,53,159,869,1,301899,1781002,40805,0,222105,0,230,0,276,0,28011,10857,3185216,0,0,0,2996299,368386298,0,33805,0,781165,46323240,7234
416623581,2501563,1180,75,299357,22750,8,0,4,1170,0,9286,2394764,1192,0,299345,0,0,0,3,0,37428,204,4152648,0,0,0,2995086,373476756,0,33955,0,788511,46961380,6
421625401,2500568,641,55,295032,21139,6,0,3,1152,0,4932,2360214,647,0,295026,0,0,0,4,0,36883,110,4099257,0,0,0,2993550,378574466,0,34042,0,794998,47600566,4
426628604,2501135,20913,1524,270299,19383,112,0,83,1055,0,164448,2161174,21075,0,270137,0,0,0,60,0,33857,3684,3797616,0,0,0,2994601,383577652,0,34149,0,803759,48225447,65
431632377,2501887,63471,11707,208192,14886,442,22,249,812,1,498486,1661021,64084,0,207579,0,0,0,244,0,26281,11419,3061646,0,0,0,2995071,388509748,0,34339,0,815425,48843504,229
436635726,2501556,3043,222,281090,20736,28,0,12,1098,0,23938,2248402,3085,0,280887,0,161,0,13,0,35178,546,3949111,0,0,0,2995202,393563101,0,34349,0,816063,49476298,172
441635939,2500012,1799,131,302828,23022,10,0,7,1183,0,14196,2422483,1818,0,302809,0,0,0,8,0,37861,331,4212089,0,0,0,2993053,398790613,0,34360,0,817026,50128916,5
446638401,2501478,1461,140,304953,25360,18,0,6,1191,0,11450,2439417,1490,0,304924,0,0,0,9,0,38129,302,4217960,0,0,0,2994901,403676773,0,34584,0,832056,50743174,9
451641066,2502064,3635,259,296629,25944,22,0,14,1159,0,28576,2372754,3673,0,296481,0,110,0,13,0,37106,649,4111482,0,0,0,2995335,408849795,0,34600,0,833372,51391075,122
456643031,2501404,4877,368,296917,24405,28,0,20,1159,0,38113,2375097,4910,0,296272,0,612,0,16,0,37207,899,4125112,0,0,0,2994866,413598368,0,34899,0,853127,51987570,626
461644033,2500762,14390,1002,287353,21187,80,0,54,1124,0,113419,2297962,14508,0,287052,0,183,0,41,0,35983,2473,3996276,0,0,0,2993112,418752652,0,34956,0,856776,52632438,221
466645460,2500261,2963,203,290656,21417,10,0,11,1136,0,23095,2325167,2974,0,290645,0,0,0,8,0,36343,520,4041885,0,0,0,2993563,423550767,0,35224,0,875343,53236473,7
471646400,2500031,2125,127,304036,21694,12,0,7,1189,0,16629,2432197,2138,0,303903,0,120,0,9,0,38029,391,4225878,0,0,0,2991961,428790245,0,35255,0,877677,53891221,125
476651287,2502104,75142,6928,200388,14754,388,22,284,792,1,590139,1598997,75699,0,199779,0,52,0,244,0,25279,13645,2927917,0,0,0,2995881,433476633,0,35793,0,911963,54483265,260
483182889,2501506,0,0,269703,21948,70,22,0,1053,1,0,2157017,53,0,260497,0,9153,0,86,0,34905,68,3967515,0,0,0,2994851,440034477,0,35813,0,913475,55301137,9144
488185830,2501042,0,0,275737,23177,102,0,0,1077,0,0,2204966,90,0,260526,0,15121,0,180,0,36421,88,4124680,0,0,0,2994295,444865335,0,35813,0,913611,55902622,15107
493186755,2500061,0,0,289269,23963,34,0,0,1130,0,0,2313850,26,0,284586,0,4657,0,250,0,36764,31,4157630,0,0,0,2993589,449839283,0,35813,0,913750,56525239,4654
498191698,2500505,0,0,278106,20805,78,0,0,1087,0,0,2224157,65,0,267081,0,10960,0,639,0,36180,72,4068553,0,0,0,2993309,454688466,0,35813,0,913892,57133542,10954
503194543,2501729,0,0,285841,20582,54,0,0,1117,0,0,2286280,40,0,276680,0,9121,0,84,0,36898,40,4182244,0,0,0,2995394,459574824,0,35813,0,914004,57745731,9111
508204089,2502207,0,0,284588,20962,80,0,0,1111,0,0,2275965,65,0,131143,0,153380,0,300,0,54810,65,6349414,0,0,0,2995821,464525167,0,35813,0,914154,58365435,153371
513206923,2500556,0,0,294400,21482,0,0,0,1150,0,0,2355200,0,0,0,0,294400,0,0,0,73633,0,8152947,0,0,0,2992715,469229423,0,35813,0,914154,58946014,294399
518218102,2505224,48241,6595,30464,3760,4318,750,189,106,21,359120,217773,51567,0,1962,0,25176,0,32,0,7997,18191,1241280,0,0,0,2999298,470760069,0,38224,0,948718,59149787,28625
523223572,2502108,40076,11345,105227,10798,1724,169,147,415,9,288559,825131,42299,0,89416,0,13588,0,11,0,15463,17113,1884445,0,0,0,2995318,472398139,0,40624,0,982492,59371863,17311
528224081,2500110,51355,6066,207144,14821,566,23,202,808,1,379768,1655426,51862,0,206201,0,436,0,290,0,26158,15282,3031059,0,0,0,2993802,477044666,0,42653,0,1008998,59944422,10728
533225670,2501162,1180,93,301917,27528,8,0,5,1179,0,9286,2415244,1192,0,301905,0,0,0,3,0,37748,211,4188060,0,0,0,2993982,482081876,0,42804,0,1016278,60575711,6
538229267,2502174,641,58,303736,21687,6,0,3,1186,0,4932,2429846,647,0,303730,0,0,0,4,0,37971,116,4212240,0,0,0,2995676,487245122,0,42892,0,1022824,61222795,4
543230240,2500216,22791,1816,271995,19409,124,28,92,1059,1,179269,2174570,22977,0,271809,0,0,0,64,0,34077,4017,3830033,0,0,0,2993693,492379380,0,42998,0,1031586,61863818,71
548232283,2500948,63471,7024,206144,15179,442,17,244,809,1,498486,1644637,64084,0,205531,0,0,0,244,0,26026,11366,3042926,0,0,0,2994480,497374964,0,43190,0,1043197,62489780,229
553234228,2501471,4635,317,300231,21495,30,0,17,1174,0,36548,2401523,4678,0,300027,0,161,0,15,0,37569,786,4178138,0,0,0,2994969,502585856,0,43203,0,1044077,63141972,175
558238284,2502166,12174,893,284946,20898,94,0,48,1113,0,95726,2278471,12321,0,284799,0,0,0,49,0,35675,2276,3989119,0,0,0,2994042,507781763,0,43247,0,1046740,63790380,46
563242662,2501813,1461,113,298041,21211,18,0,6,1164,0,11450,2384121,1490,0,298012,0,0,0,9,0,37267,296,4134728,0,0,0,2995189,512646437,0,43447,0,1059688,64401515,9
568247138,2502665,3635,259,294837,21023,22,0,14,1152,0,28576,2358418,3673,0,294689,0,110,0,13,0,36882,644,4084522,0,0,0,2996047,517794883,0,43468,0,1060947,65046324,122
573248981,2500158,4877,346,301013,32490,28,0,19,1175,0,38113,2407865,4910,0,300368,0,612,0,16,0,37719,883,4173841,0,0,0,2993052,522608992,0,43753,0,1080588,65650953,626
578252347,2501897,34963,3197,257170,18560,206,0,136,1006,0,274601,2055184,35259,0,256691,0,183,0,116,0,32277,6328,3638247,0,0,0,2994577,527724587,0,43868,0,1088084,66291573,286
