timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
142580303,2502678,0,0,292038,21716,80,0,0,1141,0,0,2335524,68,0,280675,0,11295,0,530,0,37964,98,4265820,0,0,0,2996084,124018973,0,8668,0,230371,15608706,11289
147583020,2501050,0,0,285775,20651,78,18,0,1116,1,0,2285509,65,0,275967,0,9743,0,394,0,36982,71,4163337,0,0,0,2993346,129092242,0,8668,0,230442,16245218,9739
152583276,2500140,0,0,289829,20658,54,0,0,1132,0,0,2318184,40,0,280141,0,9648,0,192,0,37462,41,4221048,0,0,0,2993066,134061688,0,8668,0,230557,16868147,9639
157584327,2500149,0,0,288754,20750,44,18,0,1127,1,0,2309621,37,0,36683,0,252034,0,248,0,67642,42,7770469,0,0,0,2993212,138990383,0,8668,0,230722,17486046,252030
162585870,2501245,14527,1576,248679,17953,398,54,52,974,3,112216,1985699,15025,0,821,0,247360,0,19,0,62194,4014,6978125,0,0,0,2991553,143449642,0,8873,0,234736,18043681,247778
167591579,2503491,39841,12229,35154,4632,6576,2041,165,120,21,295062,254977,43088,0,2023,0,29884,0,53,0,9256,15731,1422857,0,0,0,2996963,144578060,0,11476,0,270275,18203186,34115
172597676,2501531,18314,3776,209376,15183,804,17,69,821,1,131465,1667275,19538,0,201692,0,6460,0,4,0,27318,8237,3116521,0,0,0,2995356,146932987,0,13625,0,298985,18512334,8488
177601628,2502167,25783,1754,255152,18359,606,0,96,1002,0,193314,2040410,25939,0,254910,0,86,0,106,0,31963,6114,3619308,0,0,0,2995685,151528601,0,15740,0,326319,19091457,3289
182602630,2500432,1100,92,299953,21345,4,0,5,1171,0,8709,2399585,1105,0,299948,0,0,0,1,0,37498,186,4162008,0,0,0,2993685,156581908,0,15896,0,333227,19725402,4
187603925,2500863,1415,107,303476,21595,4,0,6,1185,0,11138,2427787,1418,0,303473,0,0,0,3,0,37940,262,4303410,0,0,0,2992346,161759469,0,15991,0,339977,20373625,5
